model_name,x,y,model_name,batch,tier,final_score,pbr_type,base_color_score,normal_score,roughness_score,metallic_score,normal_map_expected_score,normal_map_pred_score,roughness_expected_score,roughness_pred_score,metallic_expected_score,metallic_pred_score,base_color_expected_score,base_color_pred_score
3d66__9__94320_茶叶罐_None,10.546954154968262,12.738442420959473,3d66__9__94320_茶叶罐_None,batch_19,Tier 5 (勉强可用),1.24,physical,3,1,0,0,1.0265847444534302,0,0.2062896192073822,0,0.11350546777248383,0,2.666109561920166,5
3d66__9__95990_椅子_None,8.271499633789062,9.118450164794922,3d66__9__95990_椅子_None,batch_19,Tier 4 (手游级),1.65,physical,3,0,2,2,0.049310941249132156,0,1.7910394668579102,0,4.783407688140869,5,1.9315605163574219,0
abo__2__B07B4FZXK2,11.895425796508789,8.87409496307373,abo__2__B07B4FZXK2,batch_19,Tier 5 (勉强可用),1.15,physical,2,0,3,0,0.41020655632019043,0,2.5133614540100098,3,2.22023868560791,0,1.341736912727356,0
abo__C__B075YMY27C,8.353538513183594,8.915346145629883,abo__C__B075YMY27C,batch_19,Tier 4 (手游级),2.3,physical,3,1,1,5,0.9697335958480835,0,0.368993878364563,0,4.6083831787109375,5,2.6721630096435547,5
abo__P__B07JQ4L86P,9.361230850219727,14.31488037109375,abo__P__B07JQ4L86P,batch_19,Tier 2 (高级/AAA),3.7,physical,3,5,1,5,4.999767780303955,5,0.06505625694990158,0,4.772378444671631,5,0.8448370099067688,0
abo__P__B07R7W7ZMP,7.526038646697998,10.303905487060547,abo__P__B07R7W7ZMP,batch_19,Tier 5 (勉强可用),0.77,physical,0,0,1,2,0.011526450514793396,0,0.21607905626296997,0,4.843374252319336,5,1.4694074392318726,0
abo__S__B07JLZC7JS,7.918256759643555,12.531842231750488,abo__S__B07JLZC7JS,batch_19,Tier 3 (游戏级),2.69,physical,3,3,0,5,1.6503456830978394,0,0.10349894315004349,0,4.123848915100098,5,1.6057426929473877,0
abo__Y__B0831Y1G6Y,7.657698631286621,11.549408912658691,abo__Y__B0831Y1G6Y,batch_19,Tier 3 (游戏级),3.15,physical,3,3,2,5,2.13421630859375,0,1.7901628017425537,0,4.901112079620361,5,2.250854015350342,0
games__Aircraft_Carrier_Survival__Placeable_CookingPot_9_None,9.41414737701416,15.574302673339844,games__Aircraft_Carrier_Survival__Placeable_CookingPot_9_None,batch_19,Tier 3 (游戏级),3.15,stylized,3,3,2,5,3.8791680335998535,5,0.9481024742126465,0,4.855927467346191,5,3.684676170349121,5
games__Asterigos_Curse_Of_The_Stars__1287_merged_3_1_quarryA_tunnel_a02_mesh_with_tex_None,11.565531730651855,14.679669380187988,games__Asterigos_Curse_Of_The_Stars__1287_merged_3_1_quarryA_tunnel_a02_mesh_with_tex_None,batch_19,Tier 3 (游戏级),2.88,stylized,4,3,0,5,2.661074638366699,5,0.03739777207374573,0,4.793500900268555,5,3.5601913928985596,5
games__Counter_Strike_2__broken_wood_beam_5,8.82296085357666,14.874090194702148,games__Counter_Strike_2__broken_wood_beam_5,batch_19,Tier 2 (高级/AAA),3.8,physical,4,3,4,5,3.378073215484619,5,3.659069061279297,5,4.941867828369141,5,4.0087385177612305,5
games__Counter_Strike_2__overpass_bin_03,9.99084186553955,12.51420783996582,games__Counter_Strike_2__overpass_bin_03,batch_19,Tier 2 (高级/AAA),3.65,physical,4,3,4,4,2.217695713043213,0,4.554691314697266,5,2.8331215381622314,5,4.229434490203857,5
games__Counter_Strike_2__pkkit01_crate_02_a_large,13.40198040008545,7.183032512664795,games__Counter_Strike_2__pkkit01_crate_02_a_large,batch_19,Tier 4 (手游级),2.09,physical,3,0,3,5,3.264459519414231e-05,0,2.710514545440674,5,4.945476055145264,5,3.813469648361206,5
games__Devil_May_Cry_5__sm0600_librarytablemesh_None,11.52852725982666,8.848454475402832,games__Devil_May_Cry_5__sm0600_librarytablemesh_None,batch_19,Tier 2 (高级/AAA),3.69,physical,5,3,4,3,4.124486923217773,5,4.33493709564209,5,2.4813590049743652,0,3.752145290374756,5
games__Dota_2__bounty_scout_4,12.382070541381836,11.540705680847168,games__Dota_2__bounty_scout_4,batch_19,Tier 3 (游戏级),2.89,stylized,4,3,3,1,4.039704322814941,5,3.32356858253479,5,0.2760006785392761,0,3.6748781204223633,5
games__Forgive_Me_Father__158_river_stairs_SM_with_tex_None,7.592389106750488,12.043051719665527,games__Forgive_Me_Father__158_river_stairs_SM_with_tex_None,batch_19,Tier 4 (手游级),2.34,physical,3,2,0,5,0.5456429123878479,0,0.04737509787082672,0,4.842312812805176,5,2.5281715393066406,5
games__Half_Life_Alyx__cinder_debris_4_None,7.426817893981934,14.626066207885742,games__Half_Life_Alyx__cinder_debris_4_None,batch_19,Tier 1 (电影级),4.69,physical,5,5,4,5,4.681819915771484,5,4.07741641998291,5,4.994829177856445,5,4.618744850158691,5
games__Half_Life_Alyx__supplycrate01_bigpiece05_None,8.774356842041016,11.485579490661621,games__Half_Life_Alyx__supplycrate01_bigpiece05_None,batch_19,Tier 3 (游戏级),2.69,stylized,4,2,3,2,3.0331180095672607,5,3.360456705093384,5,4.8152570724487305,5,3.7702736854553223,5
games__Layers_Of_Fear_3__1979_sm_en_Cupboard_03_12_with_tex_None,11.474814414978027,5.759361267089844,games__Layers_Of_Fear_3__1979_sm_en_Cupboard_03_12_with_tex_None,batch_19,Tier 3 (游戏级),2.88,physical,4,3,0,5,3.536198616027832,5,0.00014701639884151518,0,4.641395568847656,5,4.003144264221191,5
games__Martha_Is_Dead__139_SM_Hanger_None,12.863717079162598,14.31782054901123,games__Martha_Is_Dead__139_SM_Hanger_None,batch_19,Tier 3 (游戏级),3.34,physical,4,3,4,3,0.7633582949638367,0,4.140751838684082,5,2.372291088104248,0,3.054051160812378,5
games__Monster_Hunter_Rise__m_helm267mesh_LOD0_None,11.62430477142334,13.979345321655273,games__Monster_Hunter_Rise__m_helm267mesh_LOD0_None,batch_19,Tier 3 (游戏级),2.95,physical,3,2,3,5,3.3002398014068604,5,2.478426933288574,3,4.65660285949707,5,2.343952178955078,0
games__Monster_Hunter_Rise__v01a04_bedmesh_LOD0_2,13.122787475585938,13.655424118041992,games__Monster_Hunter_Rise__v01a04_bedmesh_LOD0_2,batch_19,Tier 4 (手游级),1.68,stylized,4,0,3,1,2.631375312805176,5,2.78652286529541,5,4.400001525878906,5,3.987539529800415,5
games__Nobody__070_Event_begging01_01_11,9.932512283325195,9.572000503540039,games__Nobody__070_Event_begging01_01_11,batch_19,Tier 4 (手游级),2.48,physical,4,4,0,0,2.977785110473633,5,0.03851461410522461,0,0.15633456408977509,0,3.141841411590576,5
games__Oni2__sb32mesh_None,13.85446548461914,11.461503028869629,games__Oni2__sb32mesh_None,batch_19,Tier 5 (勉强可用),1.03,uncertain,3,0,2,0,2.7188369244868227e-07,0,1.2304420471191406,0,3.95302152633667,5,3.4645066261291504,5
games__PGTG__sm57_004_00mesh_1,8.358682632446289,14.2800931930542,games__PGTG__sm57_004_00mesh_1,batch_19,Tier 4 (手游级),1.9,physical,2,0,3,5,0.007464269176125526,0,2.849546194076538,5,4.981323719024658,5,2.604241132736206,5
games__Resident_Evil_2__sm39_047_WashBasin01A_00msmesh_None,8.425860404968262,11.547286987304688,games__Resident_Evil_2__sm39_047_WashBasin01A_00msmesh_None,batch_19,Tier 3 (游戏级),3.3,physical,3,3,3,5,3.4927868843078613,5,2.7659072875976562,5,4.802597522735596,5,4.431442737579346,5
games__Resident_Evil_3__917_sm31_010_officefan01a_00msmesh_None,12.475442886352539,12.124707221984863,games__Resident_Evil_3__917_sm31_010_officefan01a_00msmesh_None,batch_19,Tier 3 (游戏级),3.2,physical,3,4,4,1,4.963924407958984,5,4.799779891967773,5,0.9930539727210999,0,3.8340437412261963,5
games__Resident_Evil_3__2033_sm22_056_geothermalturbine01a_00msmesh_None,11.424095153808594,10.535757064819336,games__Resident_Evil_3__2033_sm22_056_geothermalturbine01a_00msmesh_None,batch_19,Tier 3 (游戏级),2.65,physical,3,2,5,1,1.2656508684158325,0,4.998659610748291,5,0.13511738181114197,0,4.100376129150391,5
games__Street_Fighter_6__3002_sm50_025_signboard_00mesh_4,13.589000701904297,11.225777626037598,games__Street_Fighter_6__3002_sm50_025_signboard_00mesh_4,batch_19,Tier 5 (勉强可用),1.23,physical,4,0,1,0,0.0022379527799785137,0,1.5654789209365845,0,0.3670935034751892,0,3.7115495204925537,5
games__The_Talos_Principle_2__398_SMRoman_Marble_Ornate_PlinthLOD0tfyhdeyfa_Athena_None,8.052445411682129,14.676876068115234,games__The_Talos_Principle_2__398_SMRoman_Marble_Ornate_PlinthLOD0tfyhdeyfa_Athena_None,batch_19,Tier 2 (高级/AAA),3.69,physical,4,4,2,5,4.52953577041626,5,0.9624369144439697,0,4.923012733459473,5,4.619220733642578,5
games__Warhammer_40K_Rogue_Trader__345_Character.animator_1049_None,10.417353630065918,15.653305053710938,games__Warhammer_40K_Rogue_Trader__345_Character.animator_1049_None,batch_19,Tier 4 (手游级),1.79,stylized,3,0,1,5,0.09845094382762909,0,0.716120719909668,0,4.819377422332764,5,3.859426736831665,5
games__Wasteland_3__PFX_DLC1_GhostGarageEntrance (1)_2,11.325793266296387,12.302413940429688,games__Wasteland_3__PFX_DLC1_GhostGarageEntrance (1)_2,batch_19,Tier 4 (手游级),1.89,stylized,3,2,0,2,3.958538770675659,5,0.03528497368097305,0,0.00965072400867939,0,2.612741470336914,5
kitbash__3e2f9f24508e914440c7c6515be98860ef6f08fbc120c884db1233573cd06d25,7.6395111083984375,14.033066749572754,kitbash__3e2f9f24508e914440c7c6515be98860ef6f08fbc120c884db1233573cd06d25,batch_19,Tier 2 (高级/AAA),3.62,physical,5,5,4,0,4.30956506729126,5,3.1718688011169434,5,4.943244934082031,5,4.5451340675354,5
kitbash__2844c45cffed4eeba2540cace056a3b0d912c82e1c118bceb51e452e187632f6,11.004735946655273,11.848773956298828,kitbash__2844c45cffed4eeba2540cace056a3b0d912c82e1c118bceb51e452e187632f6,batch_19,Tier 4 (手游级),2.39,physical,3,3,3,0,3.1536741256713867,5,1.7736948728561401,0,0.01229465939104557,0,4.141259670257568,5
kitbash__3911bdc1aaa068debdde4aa86664efa1619694a6e5134ef3fc4656ec25ced9a6,11.674641609191895,8.963518142700195,kitbash__3911bdc1aaa068debdde4aa86664efa1619694a6e5134ef3fc4656ec25ced9a6,batch_19,Tier 4 (手游级),2.0,physical,3,1,3,1,0.6718791723251343,0,3.036324977874756,5,2.9538588523864746,5,3.855966567993164,5
megascan__9ca488820441bedee8815dc9db4392437a90c8c57212063bdba4322bb0c174c8,7.880222320556641,14.63929271697998,megascan__9ca488820441bedee8815dc9db4392437a90c8c57212063bdba4322bb0c174c8,batch_19,Tier 2 (高级/AAA),4.04,physical,4,5,2,5,3.807011842727661,5,1.6388883590698242,0,4.951044082641602,5,4.20668888092041,5
pbrmax__Reel_3,9.682485580444336,11.762228012084961,pbrmax__Reel_3,batch_19,Tier 2 (高级/AAA),3.53,physical,5,3,2,5,1.397849202156067,0,2.1563758850097656,0,4.891132831573486,5,3.840909957885742,5
pbrmax__Tree_64,11.464180946350098,14.71905517578125,pbrmax__Tree_64,batch_19,Tier 2 (高级/AAA),3.73,physical,5,4,1,5,4.026862144470215,5,0.2503713369369507,0,4.854714870452881,5,3.618825674057007,5
project-aria__Calculator_B09J8L2Z57_Pink,8.896324157714844,11.57901668548584,project-aria__Calculator_B09J8L2Z57_Pink,batch_19,Tier 2 (高级/AAA),3.61,physical,3,3,4,5,2.4163835048675537,0,4.726982116699219,5,4.781884670257568,5,3.289759397506714,5
project-aria__FakeFruit_5460E_Lime_2,8.225505828857422,13.824270248413086,project-aria__FakeFruit_5460E_Lime_2,batch_19,Tier 2 (高级/AAA),4.31,physical,4,4,4,5,4.256879806518555,5,4.724896430969238,5,4.945308685302734,5,2.4068336486816406,0
project-aria__Gravestone_B000Q7Q1RI_SkullCross,9.036641120910645,14.618281364440918,project-aria__Gravestone_B000Q7Q1RI_SkullCross,batch_19,Tier 2 (高级/AAA),3.61,physical,3,3,4,5,2.8542637825012207,5,4.445364475250244,5,4.939944744110107,5,3.405214786529541,5
sketchfab__00__008b150e2ec84a92aa5f09acaa6eaf31_21,13.981473922729492,11.576029777526855,sketchfab__00__008b150e2ec84a92aa5f09acaa6eaf31_21,batch_19,Tier 5 (勉强可用),1.04,physical,3,0,1,0,6.331410986604169e-06,0,0.6255884170532227,0,4.336542129516602,5,3.4460456371307373,5
sketchfab__0a__0a51fc5a65c443ba80f6021834c0efc9,10.020709991455078,15.876731872558594,sketchfab__0a__0a51fc5a65c443ba80f6021834c0efc9,batch_19,Tier 3 (游戏级),3.49,stylized,4,3,3,5,3.3203864097595215,5,4.633136749267578,5,4.9729084968566895,5,3.587628126144409,5
sketchfab__0c__0c662bc77cee452cbf0f410e3254b717_None,13.4078950881958,14.736992835998535,sketchfab__0c__0c662bc77cee452cbf0f410e3254b717_None,batch_19,Tier 4 (手游级),2.36,stylized,2,3,2,1,4.084554672241211,5,1.0929735898971558,0,2.4264469146728516,0,2.693769931793213,5
sketchfab__0c__0c93114f02a14acd8b368efaf57b92dc_2,12.62883186340332,9.979111671447754,sketchfab__0c__0c93114f02a14acd8b368efaf57b92dc_2,batch_19,Tier 4 (手游级),1.81,stylized,2,1,2,2,1.0258748531341553,0,1.3613388538360596,0,2.4319205284118652,0,1.5727460384368896,0
sketchfab__0e__0edd6974c82e4f14884d503ece5bb631,13.206159591674805,11.028857231140137,sketchfab__0e__0edd6974c82e4f14884d503ece5bb631,batch_19,Tier 4 (手游级),2.39,stylized,3,3,3,0,1.8081645965576172,0,2.7040956020355225,3,0.25469475984573364,0,3.6856884956359863,5
sketchfab__01__01ea8211b2b1449bbb13ac77300f7d1e_None,13.87353229522705,14.235678672790527,sketchfab__01__01ea8211b2b1449bbb13ac77300f7d1e_None,batch_19,Tier 2 (高级/AAA),3.86,physical,3,5,3,3,3.578702688217163,5,2.083552837371826,0,3.1818904876708984,5,3.1241493225097656,5
sketchfab__1a__1ad1b824bb2f4dcbaee2087236c2c2ef,13.20162582397461,11.771170616149902,sketchfab__1a__1ad1b824bb2f4dcbaee2087236c2c2ef,batch_19,Tier 5 (勉强可用),1.35,stylized,2,1,2,0,0.38349011540412903,0,1.199495792388916,0,0.37995320558547974,0,2.8544814586639404,5
sketchfab__1c__1c326d246c874cc3a6fe93f5bd05a451,13.669820785522461,14.478992462158203,sketchfab__1c__1c326d246c874cc3a6fe93f5bd05a451,batch_19,Tier 2 (高级/AAA),3.66,physical,3,4,4,3,4.219905853271484,5,3.7690014839172363,5,2.542910575866699,5,3.025423526763916,5
sketchfab__2c__2c5a56abbd714031af162ad28d578c25,11.34046745300293,10.998120307922363,sketchfab__2c__2c5a56abbd714031af162ad28d578c25,batch_19,Tier 3 (游戏级),2.55,stylized,3,3,2,1,3.5829648971557617,5,2.964446544647217,5,1.4412055015563965,0,3.1819095611572266,5
sketchfab__2c__2cb9b5c266a04948b19f49897995e258,13.013587951660156,15.251615524291992,sketchfab__2c__2cb9b5c266a04948b19f49897995e258,batch_19,Tier 3 (游戏级),3.16,physical,3,3,3,3,0.6489863395690918,0,1.5310461521148682,0,2.215695858001709,0,2.9135208129882812,5
sketchfab__2d__2db9a8fb0e1040a9bff0b6c86ada4e11_None,10.574440002441406,9.709718704223633,sketchfab__2d__2db9a8fb0e1040a9bff0b6c86ada4e11_None,batch_19,Tier 5 (勉强可用),1.04,physical,3,0,0,1,0.22028467059135437,0,0.19978968799114227,0,0.1517322063446045,0,3.7734944820404053,5
sketchfab__3a__3ace5c674b6e44678849af899adf313b,12.840210914611816,14.812250137329102,sketchfab__3a__3ace5c674b6e44678849af899adf313b,batch_19,Tier 4 (手游级),2.34,stylized,4,1,1,4,0.709022045135498,0,0.34870684146881104,0,2.413242816925049,0,3.6415600776672363,5
sketchfab__3d__3d39ab2d22514d598d2aa34544a5416f,13.327797889709473,9.435502052307129,sketchfab__3d__3d39ab2d22514d598d2aa34544a5416f,batch_19,Tier 3 (游戏级),2.7,stylized,3,3,3,1,3.307554244995117,5,2.3328208923339844,0,2.6552302837371826,5,3.480611801147461,5
sketchfab__3f__3f8cde64b06d426fa993d8ab6e8f3eed_1,7.679135322570801,14.184165000915527,sketchfab__3f__3f8cde64b06d426fa993d8ab6e8f3eed_1,batch_19,Tier 2 (高级/AAA),3.96,physical,3,4,4,5,4.619141101837158,5,4.681303024291992,5,4.974058151245117,5,2.4639527797698975,0
sketchfab__3f__3f9843c4e9de464cb662f22782173ca3,13.71944522857666,11.951626777648926,sketchfab__3f__3f9843c4e9de464cb662f22782173ca3,batch_19,Tier 5 (勉强可用),1.34,physical,3,0,3,0,0.7802208662033081,0,2.8091044425964355,5,0.34622225165367126,0,3.452915906906128,5
sketchfab__3f__3fe160a114cf484a9008039f2bab3572,8.176909446716309,9.702079772949219,sketchfab__3f__3fe160a114cf484a9008039f2bab3572,batch_19,Tier 3 (游戏级),3.15,physical,3,3,2,5,3.510929822921753,5,1.0666124820709229,0,4.74100923538208,5,2.932281494140625,5
sketchfab__04__045a51dc5c2c40c084c94cfaf296dd23_2,13.799257278442383,7.830677032470703,sketchfab__04__045a51dc5c2c40c084c94cfaf296dd23_2,batch_19,Tier 4 (手游级),1.79,physical,3,0,3,3,0.00010587265569483861,0,4.279233932495117,5,1.7392836809158325,0,2.8027801513671875,5
sketchfab__4b__4b16f000dba24615bcd0846b8399a692,12.028258323669434,12.575974464416504,sketchfab__4b__4b16f000dba24615bcd0846b8399a692,batch_19,Tier 4 (手游级),1.96,stylized,2,1,4,1,0.1197010725736618,0,4.752470970153809,5,0.263263463973999,0,1.9238650798797607,0
sketchfab__4c__4c5afb664ca149a59415917b2fa6c97b_3,10.57225513458252,10.158963203430176,sketchfab__4c__4c5afb664ca149a59415917b2fa6c97b_3,batch_19,Tier 4 (手游级),1.64,stylized,3,0,4,1,0.03622164949774742,0,3.157407760620117,5,1.322101354598999,0,3.9733262062072754,5
sketchfab__4d__4d995145ce18486bbf2a41ef54175cf6_None,12.565292358398438,9.748709678649902,sketchfab__4d__4d995145ce18486bbf2a41ef54175cf6_None,batch_19,Tier 4 (手游级),1.64,physical,3,0,4,1,0.086467444896698,0,4.118939399719238,5,3.07218074798584,5,2.656705617904663,5
sketchfab__4e__4e761ad8a8f24fbcba3c828aa5be8ccb_None,10.180160522460938,10.011465072631836,sketchfab__4e__4e761ad8a8f24fbcba3c828aa5be8ccb_None,batch_19,Tier 4 (手游级),2.39,physical,3,3,3,0,1.895568609237671,0,4.869081974029541,5,0.0903581827878952,0,3.603628635406494,5
sketchfab__4e__4ec0f30c443c4904b877216b3dd7f94c_blade-runner-computer,13.572345733642578,6.601255416870117,sketchfab__4e__4ec0f30c443c4904b877216b3dd7f94c_blade-runner-computer,batch_19,Tier 5 (勉强可用),1.15,stylized,2,0,1,2,8.198260559311166e-08,0,0.9672471284866333,0,4.8085126876831055,5,2.1863842010498047,0
sketchfab__05__0593a9538e5a4a3cbadcaab3f8d74a60,13.393190383911133,6.625307083129883,sketchfab__05__0593a9538e5a4a3cbadcaab3f8d74a60,batch_19,Tier 5 (勉强可用),1.0,stylized,2,0,1,1,4.0525858224782496e-08,0,0.9187750816345215,0,0.20841464400291443,0,2.8618195056915283,5
sketchfab__5a__5a4ef83a8b6e44c6a5a88ab1d5609a97,10.948267936706543,9.050167083740234,sketchfab__5a__5a4ef83a8b6e44c6a5a88ab1d5609a97,batch_19,Tier 3 (游戏级),2.65,physical,3,2,3,3,1.4040398597717285,0,3.8977482318878174,5,2.085721254348755,0,3.6903674602508545,5
sketchfab__5a__5ab0676194984915a3ffd479ddbe8256_None,9.766304969787598,14.97974967956543,sketchfab__5a__5ab0676194984915a3ffd479ddbe8256_None,batch_19,Tier 4 (手游级),2.3,stylized,3,1,1,5,2.1796202659606934,0,0.48619043827056885,0,4.95884370803833,5,1.9872169494628906,0
sketchfab__5b__5b00d2e2bf3a48cfb16bae5a09495a65,13.650250434875488,10.712824821472168,sketchfab__5b__5b00d2e2bf3a48cfb16bae5a09495a65,batch_19,Tier 3 (游戏级),3.46,stylized,3,3,4,4,3.743849754333496,5,4.586552143096924,5,1.6534702777862549,0,4.0007643699646,5
sketchfab__5c__5cb2500792a844bb9e3638e87be9e0f0_3,11.214859962463379,11.593538284301758,sketchfab__5c__5cb2500792a844bb9e3638e87be9e0f0_3,batch_19,Tier 3 (游戏级),3.04,stylized,4,3,2,3,4.163354873657227,5,0.7854334115982056,0,2.813810110092163,5,3.6516034603118896,5
sketchfab__5d__5d56ed74668e4e86a83ec067d46a5c23_None,14.576810836791992,12.070103645324707,sketchfab__5d__5d56ed74668e4e86a83ec067d46a5c23_None,batch_19,Tier 3 (游戏级),2.54,physical,3,3,4,0,4.631813049316406,5,4.417333602905273,5,3.9257285594940186,5,3.5722861289978027,5
sketchfab__5f__5fdb3445e8b143958ee8218c8ba37c88,12.349583625793457,11.620455741882324,sketchfab__5f__5fdb3445e8b143958ee8218c8ba37c88,batch_19,Tier 5 (勉强可用),1.49,stylized,3,0,3,1,0.6677969694137573,0,2.875262498855591,5,2.9474823474884033,5,4.079723358154297,5
sketchfab__06__064c5c494ec748bda32e17aa240e49cf,10.463605880737305,9.523210525512695,sketchfab__06__064c5c494ec748bda32e17aa240e49cf,batch_19,Tier 3 (游戏级),2.7,physical,3,3,3,1,1.6964538097381592,0,2.4938883781433105,3,0.541524350643158,0,2.8005971908569336,5
sketchfab__6a__6a32939c77c5467cb1c6e2d8145560c6,14.142820358276367,11.893373489379883,sketchfab__6a__6a32939c77c5467cb1c6e2d8145560c6,batch_19,Tier 4 (手游级),2.11,physical,2,1,3,3,1.595567226409912,0,2.1153371334075928,0,2.242316722869873,0,2.793351173400879,5
sketchfab__6b__6b1eb709a7534219bb87ab78313fe3ba_2,11.25896167755127,8.49518871307373,sketchfab__6b__6b1eb709a7534219bb87ab78313fe3ba_2,batch_19,Tier 2 (高级/AAA),4.04,stylized,5,4,4,3,4.02536678314209,5,4.3964643478393555,5,2.088365077972412,0,4.295845985412598,5
sketchfab__6b__6b7f2d857bde42f5904daa1ec59898e8_1,13.097855567932129,8.031573295593262,sketchfab__6b__6b7f2d857bde42f5904daa1ec59898e8_1,batch_19,Tier 5 (勉强可用),1.49,physical,3,0,4,0,0.0018853363581001759,0,4.384220123291016,5,0.6395515203475952,0,3.8813133239746094,5
sketchfab__6c__6ce6b384474c4735938e315c11a3f0fa,13.632596015930176,7.83704137802124,sketchfab__6c__6ce6b384474c4735938e315c11a3f0fa,batch_19,Tier 5 (勉强可用),1.0,stylized,2,0,2,0,0.0003187931433785707,0,0.6251675486564636,0,0.088076651096344,0,1.9153016805648804,0
sketchfab__6f__6f0da1e3672c4a02bd9788bc0034588e_1,10.319123268127441,12.969893455505371,sketchfab__6f__6f0da1e3672c4a02bd9788bc0034588e_1,batch_19,Tier 4 (手游级),2.2,physical,3,2,2,1,1.3364410400390625,0,1.4178537130355835,0,3.8149070739746094,5,2.6094603538513184,5
sketchfab__07__07486f79af68426a97b423b529cb5991_1,12.897317886352539,13.491952896118164,sketchfab__07__07486f79af68426a97b423b529cb5991_1,batch_19,Tier 3 (游戏级),3.24,stylized,4,4,3,1,4.707452774047852,5,2.900630235671997,5,3.2260332107543945,5,3.4770150184631348,5
sketchfab__7b__7bb3b4d104334c0caedbbf31fd2ebf53,13.133781433105469,7.382327556610107,sketchfab__7b__7bb3b4d104334c0caedbbf31fd2ebf53,batch_19,Tier 5 (勉强可用),1.34,physical,3,0,2,1,0.001474285265430808,0,0.7911602258682251,0,2.8043107986450195,5,2.920605421066284,5
sketchfab__7b__7becfeeab6da43d38246740b4fd80602_pumpkin-pack_6,8.035398483276367,13.871150016784668,sketchfab__7b__7becfeeab6da43d38246740b4fd80602_pumpkin-pack_6,batch_19,Tier 1 (电影级),4.5,physical,5,4,4,5,4.793008327484131,5,4.606265068054199,5,4.951924800872803,5,4.289201736450195,5
sketchfab__7f__7ffb7243c24e4c2ca6b9f0615261c41e_1,9.938724517822266,9.842619895935059,sketchfab__7f__7ffb7243c24e4c2ca6b9f0615261c41e_1,batch_19,Tier 4 (手游级),1.65,physical,3,0,3,1,0.01225048303604126,0,3.1417696475982666,5,1.4335143566131592,0,3.940955638885498,5
sketchfab__8a__8a4f150b10824b768bcbf5f551047616_None,11.766291618347168,12.636967658996582,sketchfab__8a__8a4f150b10824b768bcbf5f551047616_None,batch_19,Tier 5 (勉强可用),1.05,stylized,2,1,0,0,0.4675857126712799,0,0.0327627919614315,0,0.21411967277526855,0,3.030754327774048,5
sketchfab__8a__8a995b57207244f1ad248076816ef637,9.350772857666016,15.616098403930664,sketchfab__8a__8a995b57207244f1ad248076816ef637,batch_19,Tier 3 (游戏级),3.15,stylized,3,3,2,5,2.563451051712036,5,2.5417656898498535,3,4.982989311218262,5,3.6797709465026855,5
sketchfab__8c__8c642ca16ae6456ab70f27c33b96f3f1_None,12.339489936828613,10.635625839233398,sketchfab__8c__8c642ca16ae6456ab70f27c33b96f3f1_None,batch_19,Tier 3 (游戏级),2.55,stylized,3,3,2,1,3.8333234786987305,5,2.327280282974243,0,0.04998096078634262,0,3.639957904815674,5
sketchfab__8e__8e90486902754f658b949a3b917aebb9_4,9.049362182617188,12.74549674987793,sketchfab__8e__8e90486902754f658b949a3b917aebb9_4,batch_19,Tier 4 (手游级),2.0,stylized,3,1,3,1,0.6313633918762207,0,2.345043897628784,0,4.627382278442383,5,3.7257730960845947,5
sketchfab__09__09524a6f4f384f739c3ed9c86b807ebd_scanned-low-poly-cookies_2,8.147089004516602,13.992630004882812,sketchfab__09__09524a6f4f384f739c3ed9c86b807ebd_scanned-low-poly-cookies_2,batch_19,Tier 2 (高级/AAA),4.23,physical,5,5,2,5,4.995124816894531,5,2.020399332046509,0,4.987270832061768,5,4.2520036697387695,5
sketchfab__14__14212dd79b7e4aa3beaa92ab5b88f0db_None,13.648037910461426,7.234202861785889,sketchfab__14__14212dd79b7e4aa3beaa92ab5b88f0db_None,batch_19,Tier 5 (勉强可用),1.34,stylized,3,0,2,1,4.795986683348019e-07,0,1.8386955261230469,0,0.6929996013641357,0,2.4964747428894043,0
sketchfab__18__18d28bfb2c8a41d68556bae23e43f846_1,8.926898002624512,13.634740829467773,sketchfab__18__18d28bfb2c8a41d68556bae23e43f846_1,batch_19,Tier 3 (游戏级),3.35,physical,3,4,1,5,4.314014911651611,5,0.06991546601057053,0,4.881271839141846,5,2.8135671615600586,5
sketchfab__19__1941d0e7c4fd40898fbe933ba41fc781,9.274563789367676,15.757598876953125,sketchfab__19__1941d0e7c4fd40898fbe933ba41fc781,batch_19,Tier 2 (高级/AAA),4.04,stylized,4,5,2,5,4.999335289001465,5,2.327582836151123,0,4.997073650360107,5,3.5847320556640625,5
sketchfab__20__204750166c3f4abe9c8bd4f2d17776ae_1,12.314474105834961,13.286393165588379,sketchfab__20__204750166c3f4abe9c8bd4f2d17776ae_1,batch_19,Tier 2 (高级/AAA),3.81,physical,3,4,4,4,4.8292436599731445,5,4.642527103424072,5,2.549567937850952,5,3.8448870182037354,5
sketchfab__21__21555fb54756481c8f7737c009a217c9,10.869080543518066,10.204463958740234,sketchfab__21__21555fb54756481c8f7737c009a217c9,batch_19,Tier 3 (游戏级),2.58,stylized,5,2,2,1,2.4335076808929443,0,0.8180164098739624,0,0.35734912753105164,0,4.216522216796875,5
sketchfab__22__22a57afa00144c0ab5985adccf3e8912,9.999995231628418,15.898838996887207,sketchfab__22__22a57afa00144c0ab5985adccf3e8912,batch_19,Tier 2 (高级/AAA),3.81,stylized,3,4,3,5,4.694969177246094,5,2.07295298576355,0,4.986917018890381,5,3.3467369079589844,5
